pair_id,jd_id,gap_skill_full,raw_skill_name_from_gt_course,raw_skill_description_from_gt_course,canonical_skill_label_system,canonical_skill_id_system,system_hybrid_score,gt_to_canonical_score,overlap_gap_raw_tokens,overlap_gap_canonical_tokens,flag_too_generic_canonical,flag_lexically_far,flag_low_semantic,flag_noisy_description,priority
560,695fdabab166038a822e406c,Non-Resident Enterprise Income Tax (NDIT) knowledge,Financial Reporting Data Analysis,Organize financial reporting data analysis.,Data Analysis Presentation,7c56f929a6a514ee,,0.8077806455442229,0,0,False,True,False,False,3
560,695fdabab166038a822e406c,Tax laws,Financial Reporting Data Analysis,Organize financial reporting data analysis.,Data Analysis Presentation,7c56f929a6a514ee,,0.8077806455442229,0,0,False,True,False,False,3
74,696fd023b166038a822e477f,Fast accounting software,Financial Reporting Data Analysis,Organize financial reporting data analysis.,Data Analysis Presentation,7c56f929a6a514ee,,0.8077806455442229,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,Basic English reading comprehension,Inferencing Word Meanings,Infer word meanings based on context from reading comprehension texts of 300-500 words on familiar business and daily life topics.,Contextual Word Prediction,02c193bcf5271a8a,,0.8080672915698148,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,General office software,Inferencing Word Meanings,Infer word meanings based on context from reading comprehension texts of 300-500 words on familiar business and daily life topics.,Contextual Word Prediction,02c193bcf5271a8a,,0.8080672915698148,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,Microsoft Teams,Inferencing Word Meanings,Infer word meanings based on context from reading comprehension texts of 300-500 words on familiar business and daily life topics.,Contextual Word Prediction,02c193bcf5271a8a,,0.8080672915698148,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,Basic English reading comprehension,Summarization,"Summarize, infer, or judge the contents of reading materials, understand the author's purpose, attitude, figurative language, analysis, and evaluation of evidence.",Text Summarization,7830f9aee3ba32bb,,0.8252663305082762,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,General office software,Summarization,"Summarize, infer, or judge the contents of reading materials, understand the author's purpose, attitude, figurative language, analysis, and evaluation of evidence.",Text Summarization,7830f9aee3ba32bb,,0.8252663305082762,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,Microsoft Teams,Summarization,"Summarize, infer, or judge the contents of reading materials, understand the author's purpose, attitude, figurative language, analysis, and evaluation of evidence.",Text Summarization,7830f9aee3ba32bb,,0.8252663305082762,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Market sales,Leadership Skills,Demonstrate leadership qualities in managing insurance risk assessment processes.,Managing state governance over investment activities in insurance companies,01447489e628e64f,,0.8281442476671783,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Team management,Leadership Skills,Demonstrate leadership qualities in managing insurance risk assessment processes.,Managing state governance over investment activities in insurance companies,01447489e628e64f,,0.8281442476671783,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,General office software,Self-assessment,Prepare academic skills for international English proficiency exams and help consolidate specialized subjects in subsequent semesters,Academic Content Comprehension,feea40dc6d8dba0b,,0.8285537703198171,0,0,False,True,False,False,3
492,695b9796b166038a822e3c2b,Microsoft Teams,Self-assessment,Prepare academic skills for international English proficiency exams and help consolidate specialized subjects in subsequent semesters,Academic Content Comprehension,feea40dc6d8dba0b,,0.8285537703198171,0,0,False,True,False,False,3
87,6963803557a0f8cfb910e924,FMEA,Project Management Software Usage,Practice project management skills using software tools.,Project Management Application,a49300053b0211fe,,0.83951910479486,0,0,False,True,False,False,3
87,6963803557a0f8cfb910e924,project-management-tools-JIRA,Project Management Software Usage,Practice project management skills using software tools.,Project Management Application,a49300053b0211fe,0.8810399946449272,0.83951910479486,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Auto insurance,Collaborative Work,Work collaboratively in teams to solve insurance problems.,Group work,73051fd1339f88d8,,0.8432799630145958,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Health insurance,Collaborative Work,Work collaboratively in teams to solve insurance problems.,Group work,73051fd1339f88d8,,0.8432799630145958,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Market sales,Collaborative Work,Work collaboratively in teams to solve insurance problems.,Group work,73051fd1339f88d8,,0.8432799630145958,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Property insurance,Collaborative Work,Work collaboratively in teams to solve insurance problems.,Group work,73051fd1339f88d8,,0.8432799630145958,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Team management,Collaborative Work,Work collaboratively in teams to solve insurance problems.,Group work,73051fd1339f88d8,,0.8432799630145958,0,0,False,True,False,False,3
225,6970be7cb166038a822e4835,Travel insurance,Collaborative Work,Work collaboratively in teams to solve insurance problems.,Group work,73051fd1339f88d8,,0.8432799630145958,0,0,False,True,False,False,3
527,693439e51eeb2ba3cabada66,KPI,Planning and Resource Management,"Demonstrate self-reliance when working independently, show personal responsibility and inspire team members in assigned tasks and social activities.",Demonstrating independence and personal responsibility,fb239e77d091b24a,,0.8495492480192545,0,0,False,True,False,False,3
527,693439e51eeb2ba3cabada66,Social Insurance,Planning and Resource Management,"Demonstrate self-reliance when working independently, show personal responsibility and inspire team members in assigned tasks and social activities.",Demonstrating independence and personal responsibility,fb239e77d091b24a,,0.8495492480192545,0,0,False,True,False,False,3
253,696770d0b166038a822e4436,Alcohol consumption permit procedures,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
253,696770d0b166038a822e4436,Food safety certification processes,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
253,696770d0b166038a822e4436,Intellectual property law,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
253,696770d0b166038a822e4436,Tax regulations knowledge,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,0.04199225840236646,0.8503633076766379,0,0,False,True,False,False,3
481,696bb0f5b166038a822e4656,income tax laws,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
481,696bb0f5b166038a822e4656,salary calculation procedures,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
560,695fdabab166038a822e406c,Fast accounting software,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
560,695fdabab166038a822e406c,Non-Resident Enterprise Income Tax (NDIT) knowledge,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,0.02125554010467569,0.8503633076766379,0,0,False,True,False,False,3
560,695fdabab166038a822e406c,Tax laws,Self-directed Learning Skills,"Ability to independently research, accumulate knowledge and experience to improve professional expertise.",Self-directed Learning Skills,ab61b59e88ad66e2,,0.8503633076766379,0,0,False,True,False,False,3
170,6965cf77b166038a822e4324,Feng shui consultation,Group Work Skills,Develop skills necessary for effective group work in urban planning projects.,Effective Group Collaboration,bf768a04cb9a7b29,,0.8523195757409846,0,0,False,True,False,False,3
170,6965cf77b166038a822e4324,Legal consultation,Group Work Skills,Develop skills necessary for effective group work in urban planning projects.,Effective Group Collaboration,bf768a04cb9a7b29,,0.8523195757409846,0,0,False,True,False,False,3
170,6965cf77b166038a822e4324,Real estate investment analysis,Group Work Skills,Develop skills necessary for effective group work in urban planning projects.,Effective Group Collaboration,bf768a04cb9a7b29,,0.8523195757409846,0,0,False,True,False,False,3
170,6965cf77b166038a822e4324,Urban planning knowledge,Group Work Skills,Develop skills necessary for effective group work in urban planning projects.,Effective Group Collaboration,bf768a04cb9a7b29,,0.8523195757409846,0,0,False,True,False,False,3
224,6966b08fb166038a822e43f4,Stock investment advice,Critical Thinking,Apply critical thinking to financial market analysis.,Financial Market Concepts,ba599109bbfd5121,,0.8568502368561273,0,0,False,True,False,False,3
224,6966b08fb166038a822e43f4,Trading strategies,Critical Thinking,Apply critical thinking to financial market analysis.,Financial Market Concepts,ba599109bbfd5121,,0.8568502368561273,0,0,False,True,False,False,3
102,696380c657a0f8cfb910e928,Appium,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
102,696380c657a0f8cfb910e928,Chrome DevTools,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
102,696380c657a0f8cfb910e928,Redmine,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
102,696380c657a0f8cfb910e928,Selenium,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,CI/CD tools and practices,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,"Design patterns (SOLID, GoF, MVVM)",Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,MS SQL,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,"Modern architectural styles (microservices, cloud-based, micro-kernel)",Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,Oracle,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
343,695d7971b166038a822e3ed5,HTML/CSS,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,AWS,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,Back-end development,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,Google Analytics,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,Next.js,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,Performance-oriented development,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,Unit test using Jest,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
73,695cbe731fa95d1eeecca0c2,Vue.js,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
84,696380c657a0f8cfb910e925,.NET Core APIs,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
84,696380c657a0f8cfb910e925,Next.js,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
84,696380c657a0f8cfb910e925,cross-browser compatibility,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
94,696380c657a0f8cfb910e927,Docker,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
94,696380c657a0f8cfb910e927,Website development,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
94,696380c657a0f8cfb910e927,WordPress,Collaborative Work,Work effectively in teams to complete group projects on time.,Working effectively in diverse teams,6c48f94ad962da12,,0.8610040305697345,0,0,False,True,False,False,3
152,6952858db27a39886f08ae5f,Knowledge of CBRC rules,Critical Thinking,Apply learned skills to use commercial banking services effectively and appropriately.,Banking Operations Analysis,ce22f37fe7c425ca,,0.8618944563734392,0,0,False,True,False,False,3
21,6961e10bb166038a822e41d0,Credit profiling and evaluation,Critical Thinking,Apply learned skills to use commercial banking services effectively and appropriately.,Banking Operations Analysis,ce22f37fe7c425ca,,0.8618944563734392,0,0,False,True,False,False,3
21,6961e10bb166038a822e41d0,Product advisory,Critical Thinking,Apply learned skills to use commercial banking services effectively and appropriately.,Banking Operations Analysis,ce22f37fe7c425ca,,0.8618944563734392,0,0,False,True,False,False,3
142,695283c0b27a39886f08ae47,Data Analysis for Facebook Ad Campaigns,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,Machine Learning,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,Qlik,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,R,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,Tableau,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Access,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Data analysis,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Interpreting,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Reports,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,Agile methodologies,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,NumPy,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,OKR,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,R,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,Scikit-learn,Critical Thinking,Develop critical thinking skills to evaluate statistical models and results.,Evaluating Statistical Models,fa70b15202351f83,,0.8632620642010231,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,Machine Learning,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,Qlik,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,R,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
320,695d6ed8b166038a822e3e91,Tableau,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Access,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Data analysis,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Interpreting,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
468,695b91ceb166038a822e3be6,Reports,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,Agile methodologies,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,NumPy,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,OKR,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,R,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
528,696c7cc3b166038a822e4674,Scikit-learn,Critical Thinking,Develop critical thinking skills to evaluate statistical models.,Evaluating Statistical Models,fa70b15202351f83,,0.8640918783565621,0,0,False,True,False,False,3
0,695cb6e11fa95d1eeecca0b2,Azure,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.6672824188955383,0.8711865077133312,0,0,False,True,False,False,3
0,695cb6e11fa95d1eeecca0b2,BigQuery,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
0,695cb6e11fa95d1eeecca0b2,Redshift,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
100,696fd8ceb166038a822e4791,Android,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
100,696fd8ceb166038a822e4791,Flutter,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
100,696fd8ceb166038a822e4791,SOAP,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
100,696fd8ceb166038a822e4791,background communication,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
103,695cc1491fa95d1eeecca0c8,Azure,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.6672824188955383,0.8711865077133312,0,0,False,True,False,False,3
103,695cc1491fa95d1eeecca0c8,Change management,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
103,695cc1491fa95d1eeecca0c8,GCP,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.6829842900261975,0.8711865077133312,0,0,False,True,False,False,3
103,695cc1491fa95d1eeecca0c8,MariaDB,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
103,695cc1491fa95d1eeecca0c8,Oracle,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
103,695cc1491fa95d1eeecca0c8,Performance tuning,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
106,696380c657a0f8cfb910e929,Go,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
106,696380c657a0f8cfb910e929,Python,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
12,694a8c5247743a24b54ffb03,Docker,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
12,694a8c5247743a24b54ffb03,ECS/EKS,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
12,694a8c5247743a24b54ffb03,containerization,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,CI/CD tools and practices,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,"Design patterns (SOLID, GoF, MVVM)",Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,MS SQL,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,"Modern architectural styles (microservices, cloud-based, micro-kernel)",Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.9790871011871422,0.8711865077133312,0,0,False,True,False,False,3
121,695cc2751fa95d1eeecca0cb,Oracle,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
180,695cc6a61fa95d1eeecca0e0,GO,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
180,695cc6a61fa95d1eeecca0e0,Kubernetes,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
180,695cc6a61fa95d1eeecca0e0,MongoDB,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
2,696ee8cab166038a822e471f,GraphQL,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
2,696ee8cab166038a822e471f,Kubernetes,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
2,696ee8cab166038a822e471f,lock-free programming,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
2,696ee8cab166038a822e471f,log analysis,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
2,696ee8cab166038a822e471f,production issue resolution,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
201,697b1f1eb166038a822e4d5a,CAD/CAM software,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
208,695cc87c1fa95d1eeecca0e3,AWS,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.6737190885035272,0.8711865077133312,0,0,False,True,False,False,3
208,695cc87c1fa95d1eeecca0e3,GCP,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.6829842900261975,0.8711865077133312,0,0,False,True,False,False,3
208,695cc87c1fa95d1eeecca0e3,GOC,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
208,695cc87c1fa95d1eeecca0e3,Kubernetes,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
221,6970be22b166038a822e482c,AWS,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,0.6737190885035272,0.8711865077133312,0,0,False,True,False,False,3
221,6970be22b166038a822e482c,CISSP,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
221,6970be22b166038a822e482c,Machine Learning,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
221,6970be22b166038a822e482c,Python,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
221,6970be22b166038a822e482c,SQL,Cloud Concepts,"Describe cloud concepts such as services, infrastructure, platforms, storage, and security.",Cloud computing,81121f330a983b7f,,0.8711865077133312,0,0,False,True,False,False,3
